itemid,Category
1270226421,25
1270877692,26
1271599848,27
1273355146,2
1273418676,18
1273479589,4
1274192386,32
1279886333,32
1280144300,3
1282175223,3
1284530705,31
1287367589,3
1291442479,4
1291656342,27
1292202821,41
1292583065,22
1296411617,41
1297973230,32
1298691480,22
1300432032,18
1301038016,27
1301505912,5
1301869175,32
1305663201,42
1310195021,27
1312887478,32
1312978928,32
1315725188,3
1319893149,32
1324780021,4
1328081808,31
1334289276,41
1336106628,3
1337836254,5
1338510379,18
1346930880,19
1349879473,25
1351655319,19
1351662510,27
1353496736,4
1357011822,3
1362800167,27
1363550412,27
1363635390,3
1366608821,7
1371639784,18
1372534318,42
1375287080,3
1376875228,42
1382022480,19
1386884455,34
1386998772,35
1388765404,32
1391131691,41
1394487804,3
1395110632,35
1395204752,27
1395781099,31
1397345934,3
1398415410,4
1400500308,32
1402968530,42
1410315308,25
1412557609,34
1412678285,3
1413301821,31
1413936260,26
1414881625,4
1415574760,3
1418632327,35
1419457923,4
1422799031,42
1429960079,26
1433559366,32
1435742941,1
1444795277,34
1447281450,27
1449071856,26
1450846648,26
1452776440,3
1452987226,26
1453148778,25
1453236405,26
1453236454,27
1453441405,41
1454405096,34
1454861077,7
1455278309,42
1455496536,35
1455988662,26
1456795852,12
1457738279,32
1459181346,25
1461140779,27
1461143446,25
1462241099,19
1463458880,41
1463472711,32
1464524068,26
1464729340,3
1465907882,3
1467158227,27
1469469027,26
1469989425,18
1470400342,3
1470463750,6
1471504463,7
1472561404,4
1473807309,5
1476900736,27
1477641579,21
1482370777,4
1483058589,35
1483069665,35
1485637179,3
1486816275,2
1488444846,32
1488828478,32
1490012864,3
1491594046,42
1494256678,28
1494294018,3
1494415848,42
1495129857,1
1495744488,41
1495821362,18
1496308749,25
1499536515,27
1499536537,32
1499543787,3
1499606564,27
1499606612,31
1499635392,18
1499891880,28
1503523748,32
1504749003,31
1505572601,32
1510544160,3
1510544503,32
1511023239,1
1511396460,31
1512153780,3
1512154255,27
1518874818,2
1518949726,4
1519638172,41
1520212654,35
1521538908,25
1524586974,41
1526947061,35
1526985152,32
1527685487,26
1529375307,26
1530850145,32
1531750884,2
1533712722,25
1533763415,1
1533956690,3
1536433812,3
1536882046,3
1537106266,31
1541646569,35
1542628268,26
1542752713,3
1544017193,3
1545345502,31
1545773298,32
1545773651,3
1546457543,32
1546722421,31
1550644477,3
1554238488,4
1556025345,32
1556830389,31
1558229281,31
1560291782,3
1561673143,7
1563483093,4
1563655154,32
1566801393,41
1568164170,32
1568392747,26
1568792902,25
1577181160,26
1577341277,1
1578334124,32
1579189755,2
1579680500,26
1580615466,41
1583696271,26
1585981259,3
1588121479,3
1588122069,35
1588161110,27
1588198989,26
1589583492,35
1591173012,22
1593734772,22
1595746491,34
1595746613,34
1596781646,32
1597677627,32
1598052964,32
1599336485,32
1599632039,32
1601270843,31
1601825726,31
1601898621,4
1603736896,5
1604625879,3
1606337083,32
1607438115,42
1607906444,2
1608235802,32
1609371156,32
1609448305,5
1612332328,4
1612452730,3
1613016479,32
1613631606,4
1615700068,5
1617014337,22
1618521890,3
1618973432,3
1618977135,4
1620325634,3
1621083103,32
1621572874,4
1623300959,3
1623877438,3
1625351007,35
1626496729,35
1626653976,3
1626825152,4
1626926304,1
1627895419,41
1628036892,41
1628944376,32
1629642783,32
1629642912,32
1631704298,4
1632086779,35
1633560596,19
1633834896,3
1634713644,42
1636081125,35
1636458249,26
1639028890,26
1642448874,26
1642551588,32
1642758129,41
1643238838,4
1643546355,26
1647438270,41
1649163150,32
1649812614,27
1649893631,42
1650473386,19
1650556694,26
1652353062,41
1652486301,3
1652674659,4
1653246188,27
1653636323,34
1654675327,26
1656398291,31
1656980042,26
1657130554,42
1664481425,31
1664991794,35
1665036666,26
1667917939,41
1671172613,21
1671840642,32
1671975774,41
1672382306,32
1672476076,32
1672834872,22
1674431004,3
1676593016,3
1676626565,3
1677508977,18
1680200138,26
1680304048,6
1680308442,31
1680631245,41
1681186307,32
1681393898,32
1681905884,26
1682601743,18
1683315280,2
1683472490,31
1687653907,26
1688379123,2
1688414167,4
1688637055,32
1688650542,31
1688655368,27
1690264340,32
1690559610,41
1692192485,32
1694623788,5
1695216322,25
1695382406,26
1697861333,31
1700629103,4
1700680956,26
1700699239,5
1703763709,27
1705521245,3
1707611766,26
1707619466,41
1707751840,42
1707760132,3
1708450553,3
1709396655,26
1710098072,3
1710207271,22
1710267326,26
1712688289,32
1713654073,35
1713900591,27
1714117796,22
1714719318,32
1717895437,27
1718001497,25
1718205960,31
1718855772,31
1719727900,4
1720063197,4
1720272380,26
1722328530,1
1724005137,32
1725842412,32
1733579040,3
1733775731,41
1735105573,35
1736274832,22
1736944043,27
1738711714,26
1738750620,32
1739829683,35
1739920512,2
1741561510,32
1741579502,22
1742109901,3
1743880356,35
1744060031,31
1744881122,35
1745165136,27
1745165969,22
1746175593,3
1746387280,4
1746539214,31
1747393562,31
1747992866,26
1748021773,4
1748613249,26
1749081829,3
1749798697,1
1749836656,32
1749837668,31
1750703805,32
1750704356,2
1751974967,22
1752411582,3
1752615257,3
1755497218,31
1755644075,2
1755837826,22
1756080405,32
1756231375,31
1756257225,25
1756603855,31
1756615592,41
1759254724,22
1760384468,3
1760444770,31
1762333286,3
1762651927,27
1762657177,32
1762661730,42
1762684150,26
1762705395,27
1763022059,3
1764528152,26
1764855995,4
1766293919,4
1766348136,41
1767309039,25
1767382014,27
1768895234,31
1770242117,3
1770274711,32
1770305675,3
1770710862,26
1770872604,41
1772106490,5
1775561878,42
1775854766,26
1775854810,32
1775855221,26
1775888484,31
1775888634,31
1775894166,27
1776017483,32
1776022294,2
1776192753,42
1777562319,31
1777962019,4
1778095049,27
1778166350,26
1782908030,32
1783321315,26
1783441637,27
1783600949,31
1783746720,3
1784052244,3
1784359425,31
1785580446,3
1785798257,31
1786543994,42
1786898964,26
1786996311,25
1787771852,4
1788665994,3
1788726143,25
1789635903,26
1790831944,34
1791737343,31
1791767502,32
1791902912,1
1793064468,2
1793177240,3
1793201991,35
1793635221,42
1793733818,20
1793812691,3
1795726865,3
1796030591,3
1796089651,4
1796089698,4
1796509205,26
1797773007,32
1798003248,26
1798705926,3
1799477576,1
1799740569,4
1800173739,3
1800209880,1
1801337677,34
1803062379,25
1803732473,3
1804218022,32
1805513753,27
1805944683,27
1806439969,26
1806570141,31
1807672283,19
1808739684,2
1808996801,26
1809861571,32
1811509436,3
1812164765,3
1813010656,4
1815073354,19
1815990423,3
1817906145,31
1817954573,41
1818341466,3
1818538682,3
1818622793,3
1819270867,32
1819300350,3
1821619181,41
1822115753,4
1822978748,5
1823378098,32
1823736683,31
1823800291,31
1825749414,2
1825857679,2
1826062550,31
1826294731,27
1827314350,35
1828028427,31
1828401235,31
1828793523,32
1829130565,3
1829248487,35
1829714099,26
12636457,3
15248341,22
16327714,3
16768840,3
47376855,18
49313897,2
56146571,4
59799684,27
60996797,27
61600722,31
69587247,4
81741764,3
85989006,26
86791497,18
87982743,41
88865211,28
97937597,18
100385890,27
104292441,42
109338362,1
110907529,31
117241929,4
123475409,3
136511047,3
137692678,22
156399524,5
170631872,25
172480976,3
227858373,4
233878872,4
236472759,1
236568820,32
247272235,18
247612237,32
250801186,3
251780618,2
252722796,26
256102757,27
258335059,3
264254494,41
282196875,3
300668760,31
309691693,42
315772426,31
315868506,32
317569795,5
318075190,26
323956285,27
352438508,27
352570646,4
366569827,31
372489551,4
373318485,18
379457282,41
402170640,42
409891626,32
410405040,26
426740643,32
426871757,41
438063202,4
439035370,31
449710971,32
453944053,22
454122391,5
454174713,41
463595784,1
469352414,3
470687462,22
471755828,31
473937647,31
474069410,25
474176192,26
474213227,31
474354656,26
474523058,35
478860055,22
482795903,3
487117698,3
496463395,25
508446010,20
514338518,27
523982800,27
525105794,25
528866831,34
531431327,3
553715758,42
580663982,31
590440202,42
599103940,5
617840612,3
622197705,3
625444807,1
634354453,35
635217836,42
640330109,18
640701470,4
648502526,3
648720716,4
652026696,5
652036171,26
660748370,41
667387628,18
667400901,41
668571345,18
684412885,31
688433381,31
688603575,3
695181611,18
706621648,32
709501797,7
710090380,3
711606394,27
720814395,42
726632329,37
732364013,18
738080232,31
739230801,2
743379989,1
756528498,35
758349350,41
759877613,34
767606961,4
768242392,2
769654647,4
770750841,18
770927228,27
778670985,4
788032668,1
788044884,32
794051005,31
798988515,19
799276940,3
804001151,27
805902942,3
805915382,32
808389272,27
809354112,32
835905401,4
838976251,4
847621412,35
850654113,37
863495285,35
875159670,25
879706648,35
880268163,1
884479275,26
888340592,4
888888254,4
888896186,3
912536037,4
914486985,32
915447322,3
916023370,4
917006341,31
921594085,32
927358678,22
927378040,32
927822140,43
931047053,32
943236478,31
952020316,4
955070497,22
959074793,35
959108345,1
959108688,41
959446574,18
963009165,31
967776592,34
970368986,41
970376112,3
973328023,32
974677291,27
974995543,22
975016203,18
975028627,31
1002319588,18
1002328698,42
1002441449,32
1004061825,35
1005761321,3
1007570395,3
1013808748,4
1024635315,22
1024741205,27
1026398964,2
1028775315,18
1028891297,31
1032023983,31
1036872686,4
1038396466,4
1038827273,27
1046066216,35
1046081930,35
1050371179,41
1052797142,34
1056218845,31
1056609850,31
1063827729,34
1066558400,4
1067912573,41
1075686527,32
1077213787,4
1077826542,35
1078395209,31
1079332749,3
1080935597,31
1081434917,32
1082906810,3
1083196178,31
1084030638,5
1087817850,32
1091496885,31
1094079220,32
1094754743,27
1095657650,35
1100599859,32
1101879427,31
1102528993,35
1103100007,3
1103431988,31
1103929994,41
1108957439,2
1110531573,27
1111572663,32
1112442079,32
1114961479,26
1116559127,28
1118423525,26
1118431873,1
1119868142,35
1132668778,31
1136396871,18
1137574597,31
1140806621,32
1141032200,3
1153364010,3
1154534310,26
1156643496,34
1164862838,26
1168060780,32
1168896094,31
1169818121,20
1175191612,27
1178948089,25
1183947561,7
1185808789,26
1186915216,32
1188786189,20
1190866616,26
1208943797,31
1211015541,34
1211115722,26
1211681643,4
1211987253,3
1213350816,31
1215003492,26
1215108585,27
1220536849,1
1222937821,5
1223135252,27
1230548069,32
1234218648,3
1236340836,3
1240884077,26
1241523606,31
1245700773,26
1251231098,3
1251441966,4
1251595138,31
1252827325,2
1253888825,42
1254733655,3
1255976980,4
1258812677,18
1260293804,32
1260984280,26
1261195620,35
1261526890,32
1261610900,34
1264661510,35
1265558522,3
1265980004,26
1266647065,32
1266899555,1
1267243420,41
1268059747,26
1268480760,34
1270173255,25
1270210750,35
1271203064,20
1271204963,31
1271318776,1
1271492845,41
1271573638,32
1272052142,4
1273265858,35
1273958419,35
1274154836,27
1276277218,1
1277290181,3
1277846777,32
1279758237,4
1282469073,32
1284249792,20
1285235311,4
1285651455,1
1285812658,3
1292610203,5
1292614138,3
1292773964,4
1295003036,31
1296799461,42
1298669437,32
1301145208,22
1301988547,26
1302347386,3
1303183579,27
1304644719,41
1305665053,3
1308127289,31
1315086558,31
1316345231,35
1319523332,25
1320484026,18
1333969061,31
1334197468,31
1334320542,27
1336616098,35
1350162966,26
1353775853,35
1362593561,25
1366357208,2
1366511873,4
1366856917,18
1368320926,32
1371349005,19
1371640083,32
1373310940,31
1374416245,31
1379263367,3
1379384470,31
1379428031,27
1379532208,4
1383039630,3
1386519846,25
1389707890,32
1391142255,27
1392878302,3
1393972045,31
1396469342,31
1402759005,32
1403383215,32
1406753100,25
1409034265,41
1411534707,27
1411651323,3
1412693227,31
1414454016,41
1416373472,27
1422053770,25
1423758848,31
1426229280,3
1427798920,4
1433797412,22
1437071973,31
1438310687,4
1439476129,2
1440399853,4
1440440147,31
1441274631,3
1446009613,26
1447057881,4
1447240346,42
1450883106,35
1452389249,32
1452987108,3
1453332421,2
1454332720,4
1454896525,4
1455687756,22
1456956723,32
1456956768,35
1457913141,4
1458160779,41
1458588523,42
1461143965,4
1461144313,19
1463410903,25
1463575121,32
1464484881,3
1464484995,19
1466214071,42
1466309254,35
1466835696,22
1469505878,3
1471419154,5
1473995863,22
1474853992,22
1477229843,41
1478088497,32
1482766337,22
1482964731,25
1483140295,12
1483241858,31
1483424584,3
1483438483,2
1483616824,3
1484771806,4
1485751179,31
1486093698,27
1487873698,4
1490355070,26
1494867931,31
1495270615,22
1499533564,31
1499604322,3
1499640220,3
1504931945,5
1505976594,34
1506747932,35
1506761227,42
1507219503,4
1508131708,32
1510154679,35
1510452976,25
1510962763,3
1511088557,35
1511908970,32
1512210604,3
1512267557,34
1512933317,31
1513204356,4
1513417371,18
1516468755,22
1518370335,41
1519076467,5
1520918077,32
1521041706,31
1522234311,41
1523278315,3
1523876956,35
1526849401,42
1527119631,3
1527994598,35
1530446912,42
1531125746,26
1531493359,3
1532899357,18
1535884932,32
1536882249,25
1536997196,31
1541828651,3
1543156643,1
1544250790,2
1547010760,1
1549392989,27
1549600400,3
1550462178,35
1551462741,3
1551548401,1
1553092808,42
1553302501,18
1553403338,25
1553951003,1
1554225022,31
1554411192,4
1555692785,31
1557526558,32
1558617332,32
1560282375,3
1562183697,32
1564261940,3
1565969712,3
1566721540,3
1567846926,41
1571857966,41
1574510942,4
1577206154,25
1578978487,31
1579023023,31
1579668287,3
1579676095,35
1582039769,2
1583131869,32
1585875565,35
1585943419,42
1587837766,31
1588121828,4
1588232357,32
1589778646,22
1591053420,32
1591335113,3
1598063836,32
1601201647,41
1604222986,27
1605073946,3
1605548284,35
1606343037,3
1606920155,5
1606952077,1
1607575739,32
1609069334,27
1609485484,25
1610172248,27
1612444284,31
1612444289,1
1614628543,18
1616408407,27
1616818551,18
1617057041,3
1617126321,32
1617126439,26
1617147830,32
1618833120,3
1620763245,31
1621139421,32
1622011535,42
1623925345,27
1625335436,3
1626424352,34
1626823758,27
1626833696,18
1628466307,34
1628944358,31
1629643047,4
1629795076,41
1629916774,18
1632456936,32
1633879140,4
1634638180,41
1634776459,42
1635381176,26
1638489161,31
1640845856,4
1644706741,3
1646073880,31
1647047026,35
1647514015,42
1648074388,3
1650581096,35
1652594595,35
1654645195,3
1655583629,41
1656391449,5
1656774438,19
1657539174,32
1658106177,41
1662107441,31
1662450880,3
1663843956,18
1664913587,2
1668999146,31
1671902732,4
1671913257,4
1671984775,3
1672934459,28
1673859333,27
1674421198,1
1676662722,3
1677509109,32
1678958726,26
1680573615,35
1680601408,25
1680663934,32
1680692444,3
1680777122,4
1681494132,3
1683198686,1
1683225595,4
1683268455,26
1683415851,26
1683428498,32
1683633749,4
1686398329,32
1687515154,27
1688379134,3
1688398387,2
1688623049,32
1688963136,2
1692072619,26
1695194046,26
1696003514,38
1698534056,31
1700582136,3
1702562065,32
1703472174,31
1703732178,35
1703782306,3
1703800770,32
1703976250,31
1704260366,27
1704262412,42
1704863967,35
1705055352,19
1705487780,2
1705493255,18
1707263537,26
1707825912,26
1708088378,32
1708201954,34
1709598293,31
1710467945,19
1710860084,18
1711878671,35
1712189855,41
1712193625,18
1715529966,2
1715982046,3
1716264642,3
1716537289,37
1722896680,18
1723696498,26
1723809776,25
1725915914,31
1726196787,27
1732454805,31
1734101721,32
1734472385,31
1734473254,41
1735073278,31
1735124827,32
1736412499,1
1736738462,22
1739930236,42
1740395475,22
1741134205,32
1741225052,5
1741554334,32
1742271661,31
1743796792,34
1744032832,42
1745114520,19
1746147949,41
1746433351,4
1746561753,4
1746667843,4
1747811919,3
1749288830,32
1749926262,32
1751861930,32
1752273203,3
1752279297,19
1753074199,32
1755352376,31
1756604321,26
1756640994,32
1757408691,3
1757637828,2
1758428361,18
1758659180,3
1760379944,35
1760437174,27
1760513832,21
1761141116,42
1761199303,26
1761220482,3
1761233737,1
1762505314,4
1762563056,41
1763071459,5
1763200475,31
1763221830,32
1765573852,27
1769177084,12
1769320682,2
1770075876,4
1770282372,35
1770324031,3
1770363568,42
1770772329,42
1771125033,27
1771151872,32
1771226587,32
1771692167,4
1771987259,35
1775955961,28
1776415479,27
1776538304,2
1776735052,4
1777442798,18
1777534856,4
1777778614,3
1777984460,35
1779844666,4
1779868453,4
1781835775,27
1781845592,35
1783303723,5
1783963677,3
1783982528,5
1783986138,41
1784575360,3
1784671487,3
1785808681,1
1786217253,27
1786230152,3
1786416460,41
1786443817,27
1786825954,32
1786873299,41
1786954608,3
1787144698,18
1787512846,31
1788945090,31
1789910367,31
1790418105,3
1790531553,42
1792011217,25
1792314435,32
1793115421,31
1793198617,4
1793916680,3
1793942901,4
1794349706,19
1795226012,31
1795936887,3
1796026223,4
1796027949,27
1797048916,3
1797882162,4
1797982491,19
1798892680,26
1799109595,26
1800092077,3
1801310909,27
1802382613,5
1803072936,5
1803080008,27
1804044962,32
1806177591,32
1808611487,5
1813205885,27
1813401541,25
1815877443,34
1816713055,18
1817689091,41
1817860869,1
1819777161,35
1819840515,32
1820216639,5
1821139489,3
1821404041,3
1821434266,5
1821599304,41
1821619372,18
1821861842,3
1822118218,18
1823029340,32
1823594803,27
1825764333,31
1826523404,4
1826624910,19
1827981759,35
1828781117,41
1829349669,32
1829357847,34
4581297,31
5987465,31
6014154,5
9739901,31
18370945,41
22725228,31
34158037,19
36871011,41
37243089,3
43105216,18
59180909,27
61552069,42
62514961,41
71701399,31
84461117,31
87444048,32
87978736,19
92687454,31
94280705,32
94571699,18
94734023,42
96838421,34
98807224,4
116327413,31
130517264,4
137571447,3
143067392,5
151264097,31
159782104,32
172640823,31
178129180,26
